time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-07-26T17:30:20.320Z,19.3955002,-155.2618408,-0.09,3.03,ml,43,36,0.004805,0.37,hv,hv70480072,2018-07-27T01:32:46.619Z,"5 km SSW of Volcano, Hawaii",earthquake,0.24,0.23,3.15,34,automatic,hv,hv
2018-07-26T15:02:52.990Z,19.3959999,-155.2704926,1.13,3.28,ml,37,36,0.00304,0.17,hv,hv70479592,2018-10-09T16:43:24.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.25,0.22,3.61,36,automatic,hv,hv
2018-07-26T12:51:45.620Z,19.3946667,-155.2655029,-0.32,3.29,ml,30,51,0.003591,0.37,hv,hv70479127,2018-07-26T12:57:26.810Z,"6 km SSW of Volcano, Hawaii",earthquake,0.27,0.3,2.16,21,automatic,hv,hv
2018-07-26T12:34:22.150Z,19.4015007,-155.2658386,1.59,3.01,ml,47,45,0.003247,0.36,hv,hv70479067,2018-07-26T12:40:02.970Z,"5 km SW of Volcano, Hawaii",earthquake,0.35,0.29,2.71,35,automatic,hv,hv
2018-07-26T11:53:08.900Z,19.4005,-155.287166666667,0.15,3.04,ml,27,41,,0.11,hv,hv70478942,2022-04-05T23:57:24.450Z,"7 km SW of Volcano, Hawaii",earthquake,0.14,0.17,0.235122444754692,24,reviewed,hv,hv
2018-07-26T11:52:31.390Z,19.4038334,-155.2884979,0.31,3,ml,39,31,0.01121,0.21,hv,hv70478937,2018-07-26T11:58:11.730Z,"7 km SW of Volcano, Hawaii",earthquake,0.17,0.15,3.22,33,automatic,hv,hv
2018-07-26T11:31:58.360Z,19.3916664,-155.2656708,0.12,3.05,ml,18,52,0.00655,0.32,hv,hv70478872,2018-07-26T11:37:38.350Z,"6 km SSW of Volcano, Hawaii",earthquake,0.4,0.26,0.35,11,automatic,hv,hv
2018-07-26T11:25:11.940Z,19.4115,-155.2835,0.5,3.26,ml,31,28,,0.08,hv,hv70478847,2022-05-02T22:34:23.320Z,"6 km WSW of Volcano, Hawaii",earthquake,0.12,0.1,0.187008650389506,10,reviewed,hv,hv
2018-07-26T11:22:08.760Z,19.416,-155.277,0.65,3.41,ml,25,50,0.006899,0.09,hv,hv70478842,2018-10-09T16:43:24.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.14,0.11,0.173,21,reviewed,hv,hv
2018-07-26T11:15:20.790Z,19.4266663,-155.2696686,0.65,3.18,ml,16,90,0.001919,0.19,hv,hv70478817,2018-07-26T11:21:27.500Z,"4 km WSW of Volcano, Hawaii",earthquake,0.27,0.21,3.22,33,automatic,hv,hv
2018-07-26T11:15:18.110Z,19.3808327,-155.2761688,0.54,3.11,ml,20,81,0.007717,0.37,hv,hv70478812,2018-07-26T11:21:18.990Z,"8 km SSW of Volcano, Hawaii",earthquake,0.38,0.41,3.27,32,automatic,hv,hv
2018-07-26T09:57:35.310Z,19.4213333,-155.2691667,0.01,3.27,ml,13,68,0.005884,0.11,hv,hv70478567,2018-10-09T16:43:24.040Z,"4 km WSW of Volcano, Hawaii",earthquake,0.19,0.16,0.128,9,reviewed,hv,hv
2018-07-26T09:56:57.490Z,19.3955,-155.2676667,0.25,3.43,ml,23,57,0.003134,0.14,hv,hv70478562,2018-10-09T16:43:24.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.13,0.11,0.135,15,reviewed,hv,hv
2018-07-26T09:53:04.370Z,19.3991661,-155.2575073,-0.33,3.16,ml,46,36,0.008099,0.29,hv,hv70478552,2018-10-09T16:43:24.040Z,"5 km SSW of Volcano, Hawaii",earthquake,0.23,0.22,3.37,37,automatic,hv,hv
2018-07-26T09:47:43.600Z,19.4076667,-155.2861667,1.41,3.09,ml,57,23,0.01013,0.1,hv,hv70478537,2018-10-09T16:43:24.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.16,0.13,0.171,47,reviewed,hv,hv
2018-07-26T08:34:50.970Z,19.3941667,-155.2788333,-0.84,3.37,ml,42,41,0.005043,0.13,hv,hv70478312,2019-02-02T02:10:19.443Z,"7 km SW of Volcano, Hawaii",earthquake,0.11,0.17,0.15,37,reviewed,hv,hv
2018-07-26T08:33:59.100Z,19.3911667,-155.2708282,-0.38,3.13,ml,37,41,0.004952,0.32,hv,hv70478307,2018-07-26T08:39:39.800Z,"7 km NE of Volcano, HI",earthquake,0.2,0.19,3,28,automatic,hv,hv
2018-07-26T08:30:52.500Z,19.4088333,-155.2503333,-0.92,3.22,ml,48,60,0.009572,0.23,hv,hv70478302,2019-02-02T02:57:53.270Z,"4 km SSW of Volcano, Hawaii",earthquake,0.14,0.19,0.204,44,reviewed,hv,hv
2018-07-26T07:42:13.250Z,19.3953342,-155.2584991,-0.6,3.13,ml,39,35,0.007676,0.35,hv,hv70478142,2018-07-26T08:02:40.269Z,"5 km SSW of Volcano, Hawaii",earthquake,0.28,0.23,3.15,34,automatic,hv,hv
2018-07-26T07:41:45.440Z,19.4144993,-155.2734985,0.46,3.15,ml,36,45,0.01049,0.24,hv,hv70478137,2018-10-09T16:43:23.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.27,0.13,3.23,33,automatic,hv,hv
2018-07-26T06:57:45.080Z,19.4128333333333,-155.2795,0.22,3.14,ml,24,36,,0.11,hv,hv70477992,2022-04-28T19:26:33.210Z,"5 km SW of Volcano, Hawaii",earthquake,0.14,0.17,0.141134621414376,10,reviewed,hv,hv
2018-07-26T06:33:47.390Z,19.4333324,-155.2801666,-1.12,3.33,ml,12,109,0.00887,0.19,hv,hv70477917,2018-10-09T16:43:23.040Z,"4 km WSW of Volcano, Hawaii",earthquake,0.2,0.41,0.37,16,automatic,hv,hv
2018-07-26T06:32:24.460Z,19.4123333333333,-155.262666666667,0.42,3.01,ml,28,84,,0.1,hv,hv70477912,2022-05-18T19:41:02.620Z,"4 km SW of Volcano, Hawaii",earthquake,0.16,0.12,0.159649100844072,16,reviewed,hv,hv
2018-07-26T06:30:30.270Z,19.4029999,-155.2648315,0.89,3.32,ml,54,36,0.004867,0.32,hv,hv70477907,2018-10-09T16:43:23.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.28,0.22,3.06,36,automatic,hv,hv
2018-07-26T05:26:18.170Z,19.3910007,-155.2803345,0.78,3.01,ml,23,42,0.004632,0.21,hv,hv70477702,2018-07-26T05:31:58.530Z,"7 km SW of Volcano, Hawaii",earthquake,0.23,0.23,0.38,18,automatic,hv,hv
2018-07-26T03:35:49.870Z,19.415,-155.2776667,0.32,3.6,ml,50,34,0.006622,0.13,hv,hv70477317,2019-02-05T23:30:01.449Z,"5 km SW of Volcano, Hawaii",earthquake,0.14,0.08,0.227,20,reviewed,hv,hv
2018-07-26T03:34:40.080Z,19.4148331,-155.2651672,0.34,3.14,ml,42,60,0.005692,0.21,hv,hv70477312,2018-10-09T16:43:23.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.21,0.14,3.49,34,automatic,hv,hv
2018-07-26T03:34:20.910Z,19.4200001,-155.2708282,1.56,3.08,ml,17,54,0.007641,0.1,hv,hv70477307,2018-07-26T04:29:34.550Z,"4 km WSW of Volcano, Hawaii",earthquake,0.19,0.19,3.19,33,automatic,hv,hv
2018-07-26T03:02:29.240Z,19.3959999,-155.2828369,-1.09,3.08,ml,43,29,0.008701,0.34,hv,hv70477212,2018-07-26T03:08:11.080Z,"7 km SW of Volcano, Hawaii",earthquake,0.16,0.25,2.77,33,automatic,hv,hv
2018-07-26T01:57:46.180Z,19.3991667,-155.2828333,-1.09,3.92,ml,21,36,0.009462,0.14,hv,hv70477017,2018-10-09T16:43:23.040Z,"7 km SW of Volcano, Hawaii",earthquake,0.14,31.61,0.082,12,reviewed,hv,hv
2018-07-26T01:57:16.390Z,19.3995,-155.2645,-0.27,3.57,ml,23,73,0.001912,0.12,hv,hv70477012,2018-10-09T16:43:23.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.15,0.15,0.151,27,reviewed,hv,hv
2018-07-26T01:55:55.100Z,19.4155,-155.2763333,0.27,3.62,ml,25,47,0.007637,0.11,hv,hv70477007,2018-10-09T16:43:23.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.13,0.13,0.155,48,reviewed,hv,hv
2018-07-26T00:41:56.800Z,19.411,-155.273,0.84,3.35,ml,24,41,0.01239,0.09,hv,hv70476742,2018-10-09T16:43:23.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.14,0.14,0.189,17,reviewed,hv,hv
2018-07-26T00:03:53.880Z,19.3933334,-155.2783356,0.22,3.03,ml,42,41,0.00487,0.26,hv,hv70476627,2018-07-26T00:09:46.070Z,"7 km SW of Volcano, Hawaii",earthquake,0.22,0.15,2.84,32,automatic,hv,hv
2018-07-25T23:24:38.120Z,19.4136658,-155.2751617,0.52,3.23,ml,38,40,0.009323,0.21,hv,hv70476507,2018-10-09T16:43:23.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.19,0.16,3.08,27,automatic,hv,hv
2018-07-25T23:00:14.190Z,19.4178333,-155.2783356,0.55,3.02,ml,18,73,0.00544,0.2,hv,hv70476442,2018-07-26T07:02:50.518Z,"5 km WSW of Volcano, Hawaii",earthquake,0.23,0.17,0.28,8,automatic,hv,hv
2018-07-25T22:59:56.140Z,19.4086666,-155.2875061,0.47,3.27,ml,25,43,0.01145,0.27,hv,hv70476437,2018-07-26T07:02:23.565Z,"6 km SW of Volcano, Hawaii",earthquake,0.26,0.31,0.5,7,automatic,hv,hv
2018-07-25T21:18:59.720Z,19.3991666666667,-155.273,1.5,3.2,ml,32,45,,0.09,hv,hv70476127,2022-07-13T18:59:35.990Z,"6 km SW of Volcano, Hawaii",earthquake,0.15,0.12,0.1661080094401,15,reviewed,hv,hv
2018-07-25T21:18:27.340Z,19.3966675,-155.2774963,0.91,3.22,ml,22,49,0.00386,0.24,hv,hv70476122,2018-07-25T21:24:08.770Z,"6 km SW of Volcano, Hawaii",earthquake,0.21,0.24,0.44,19,automatic,hv,hv
2018-07-25T21:09:52.620Z,19.4073334,-155.2850037,0.42,3.05,ml,23,44,0.01031,0.27,hv,hv70476092,2018-07-25T21:15:33.740Z,"6 km SW of Volcano, Hawaii",earthquake,0.26,0.24,2.02,24,automatic,hv,hv
2018-07-25T20:23:54.460Z,19.4013329,-155.2720032,0.72,3.17,ml,18,55,0.006132,0.23,hv,hv70475937,2018-07-25T20:29:35.580Z,"6 km SW of Volcano, Hawaii",earthquake,0.27,0.36,0.27,15,automatic,hv,hv
2018-07-25T19:09:58.650Z,19.4005,-155.2633333,0.18,3.32,ml,24,80,0.003396,0.12,hv,hv70475677,2018-10-09T16:43:23.040Z,"5 km SSW of Volcano, Hawaii",earthquake,0.11,0.11,0.249,21,reviewed,hv,hv
2018-07-25T17:34:15.320Z,19.4096661,-155.2565002,1.26,3.09,ml,17,127,0.003995,0.3,hv,hv70475382,2018-07-25T17:40:59.440Z,"4 km SSW of Volcano, Hawaii",earthquake,0.44,0.37,2.44,31,automatic,hv,hv
2018-07-25T16:37:52.320Z,19.414,-155.2643333,0.42,3.02,ml,31,66,0.004617,0.08,hv,hv70475227,2018-10-09T16:43:23.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.19,0.12,0.196,39,reviewed,hv,hv
2018-07-25T15:37:20.340Z,19.4005,-155.2736667,1.56,3.21,ml,26,48,0.005105,0.08,hv,hv70475047,2018-10-09T16:43:23.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.2,0.17,0.184,19,reviewed,hv,hv
2018-07-25T14:14:41.360Z,19.4041667,-155.2631667,0.09,3.01,ml,20,77,0.006485,0.11,hv,hv70474722,2018-10-09T16:43:23.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.17,0.2,0.156,12,reviewed,hv,hv
2018-07-25T14:13:53.730Z,19.3996667,-155.2745,1.44,3.35,ml,27,47,0.004352,0.08,hv,hv70474717,2018-10-09T16:43:23.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.18,0.19,0.132,18,reviewed,hv,hv
2018-07-25T13:07:13.950Z,19.4016666,-155.2675018,0.43,3.29,ml,46,36,0.003678,0.32,hv,hv70474482,2018-10-09T16:43:23.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.24,0.2,3.45,34,automatic,hv,hv
2018-07-25T13:06:58.020Z,19.3899994,-155.2810059,-0.88,3.28,ml,28,54,0.003514,0.35,hv,hv70474477,2018-07-25T13:12:37.610Z,"7 km SW of Volcano, Hawaii",earthquake,0.21,0.3,3.39,36,automatic,hv,hv
2018-07-25T13:01:25.760Z,19.4073334,-155.2669983,0.4,3.02,ml,35,37,0.008218,0.35,hv,hv70474457,2018-07-25T13:07:07.720Z,"5 km SW of Volcano, Hawaii",earthquake,0.28,0.2,0.44,21,automatic,hv,hv
2018-07-25T10:16:07.520Z,19.4161667,-155.2741667,0.56,3.14,ml,24,41,0.009136,0.09,hv,hv70473882,2018-10-09T16:43:22.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.13,0.11,0.158,50,reviewed,hv,hv
2018-07-25T09:01:18.640Z,19.3988342,-155.2621613,0.29,3.22,ml,14,66,0.003701,0.16,hv,hv70473642,2018-07-25T09:06:58.090Z,"5 km SSW of Volcano, Hawaii",earthquake,0.3,0.2,0.38,14,automatic,hv,hv
2018-07-25T08:59:33.120Z,19.4086666,-155.2866669,0.91,3.17,ml,50,23,0.009271,0.34,hv,hv70473637,2018-10-09T16:43:22.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.26,0.19,3.05,35,automatic,hv,hv
2018-07-24T23:09:21.160Z,19.4113333,-155.2701667,0.77,3.12,ml,40,48,0.009741,0.08,hv,hv70471737,2019-07-16T22:25:17.550Z,"5 km SW of Volcano, Hawaii",earthquake,0.12,0.1,0.116,14,reviewed,hv,hv
2018-07-24T16:41:10.140Z,19.4141667,-155.2821667,0.45,5.3,mw,36,35,0.003925,0.14,hv,hv70470502,2022-05-03T19:24:43.529Z,"5 km WSW of Volcano, Hawaii",volcanic eruption,0.14,0.1,,14,reviewed,hv,hv
2018-07-24T16:40:17.390Z,19.4081667,-155.2863333,1.26,3.36,ml,23,48,0.009679,0.07,hv,hv70470497,2018-10-09T16:43:22.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.23,0.21,0.176,48,reviewed,hv,hv
2018-07-24T16:30:38.690Z,19.4148333,-155.2753333,0.96,3,ml,29,42,0.008737,0.08,hv,hv70470462,2018-10-09T16:43:22.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.19,0.12,0.153,41,reviewed,hv,hv
2018-07-24T16:06:28.430Z,19.4115,-155.2636667,0.37,3.26,ml,24,68,0.003624,0.09,hv,hv70470387,2018-10-09T16:43:22.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.12,0.12,0.22,45,reviewed,hv,hv
2018-07-24T14:58:39.620Z,19.411,-155.286833333333,0.66,3.25,ml,29,33,,0.09,hv,hv70470147,2022-04-22T23:02:57.690Z,"6 km WSW of Volcano, Hawaii",earthquake,0.13,0.1,0.248361824922724,9,reviewed,hv,hv
2018-07-24T14:56:49.450Z,19.3886662,-155.2675018,-0.08,3.26,ml,41,36,0.008835,0.26,hv,hv70470142,2018-10-09T16:43:22.040Z,"6 km SSW of Volcano, Hawaii",earthquake,0.23,0.28,3.41,36,automatic,hv,hv
2018-07-24T14:38:38.410Z,19.4011669,-155.2563324,-0.78,3.28,ml,15,68,0.009607,0.24,hv,hv70470077,2018-07-24T14:44:22.070Z,"5 km SSW of Volcano, Hawaii",earthquake,0.26,0.22,0.42,14,automatic,hv,hv
2018-07-24T13:30:40.640Z,19.3928337,-155.2660065,-0.16,3.11,ml,16,78,0.00538,0.19,hv,hv70469847,2018-07-24T13:36:21.430Z,"6 km SSW of Volcano, Hawaii",earthquake,0.29,0.25,0.5,18,automatic,hv,hv
2018-07-24T13:07:28.380Z,19.4105,-155.2638333,0.29,3.44,ml,24,54,0.004054,0.08,hv,hv70469777,2018-10-09T16:43:22.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.13,0.13,0.164,40,reviewed,hv,hv
2018-07-24T13:03:27.920Z,19.4104996,-155.2845001,1.09,3.07,ml,46,18,0.007135,0.27,hv,hv70469762,2018-10-09T16:43:22.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.33,0.22,3.18,33,automatic,hv,hv
2018-07-24T13:00:28.440Z,19.4125004,-155.2680054,0.2,3.18,ml,44,61,0.007683,0.3,hv,hv70469752,2018-07-24T13:06:07.950Z,"4 km SW of Volcano, Hawaii",earthquake,0.28,0.19,3.4,35,automatic,hv,hv
2018-07-24T11:48:16.700Z,19.3963337,-155.2640076,-0.3,3.25,ml,16,45,0.002694,0.27,hv,hv70469492,2018-07-24T11:53:56.960Z,"6 km SSW of Volcano, Hawaii",earthquake,0.24,0.29,0.44,16,automatic,hv,hv
2018-07-24T11:08:57.140Z,19.4001667,-155.2736667,1.26,3.36,ml,40,42,0.004774,0.1,hv,hv70469357,2019-02-06T00:17:43.510Z,"6 km SW of Volcano, Hawaii",earthquake,0.13,0.1,0.178,15,reviewed,hv,hv
2018-07-24T11:06:04.180Z,19.3973333,-155.2683333,0.29,3.55,ml,25,41,0.002353,0.13,hv,hv70469347,2021-02-19T17:53:22.451Z,"6 km SW of Volcano, Hawaii",earthquake,0.16,0.14,0.116,27,reviewed,hv,hv
2018-07-24T10:59:00.220Z,19.4068333,-155.2858333,1.36,3.12,ml,48,22,0.0109,0.09,hv,hv70469332,2019-03-12T20:32:29.900Z,"6 km SW of Volcano, Hawaii",earthquake,0.15,0.11,0.168,43,reviewed,hv,hv
2018-07-24T10:54:20.460Z,19.385334,-155.2663269,1.05,3.06,ml,15,76,0.01214,0.19,hv,hv70469302,2018-07-24T10:59:59.390Z,"7 km SSW of Volcano, Hawaii",earthquake,0.34,0.23,3.12,34,automatic,hv,hv
2018-07-24T09:55:42.890Z,19.4141667,-155.2625,0.41,3.59,ml,32,55,0.003226,0.11,hv,hv70469097,2019-06-01T01:04:48.803Z,"4 km SW of Volcano, Hawaii",earthquake,0.14,0.11,0.216,10,reviewed,hv,hv
2018-07-24T08:48:16.940Z,19.4158325,-155.261673,0.43,3.33,ml,47,37,0.004093,0.24,hv,hv70468872,2018-10-09T16:43:22.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.24,0.13,3.39,35,automatic,hv,hv
2018-07-24T07:45:24.520Z,19.3896675,-155.2638397,0.41,3.01,ml,29,34,0.008777,0.24,hv,hv70468657,2018-08-08T21:55:50.101Z,"6 km SSW of Volcano, Hawaii",earthquake,0.21,0.19,3.64,24,automatic,hv,hv
2018-07-24T07:45:17.550Z,19.4125,-155.285,0.64,3.2,ml,38,27,,0.09,hv,hv70468652,2022-04-22T03:48:53.360Z,"6 km WSW of Volcano, Hawaii",earthquake,0.13,0.09,0.1046249001536,13,reviewed,hv,hv
2018-07-24T07:41:41.530Z,19.415,-155.2728333,0.64,3.26,ml,23,48,0.01069,0.11,hv,hv70468647,2018-10-09T16:43:22.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.14,0.14,0.253,14,reviewed,hv,hv
2018-07-24T07:40:28.360Z,19.4111667,-155.2895,0.78,3.45,ml,23,66,0.008231,0.14,hv,hv70468642,2018-10-09T16:43:22.040Z,"6 km WSW of Volcano, Hawaii",earthquake,0.19,0.1,0.22,26,reviewed,hv,hv
2018-07-24T07:26:50.020Z,19.3920002,-155.2633362,-0.71,3.04,ml,41,35,0.00671,0.27,hv,hv70468582,2018-07-24T15:30:26.208Z,"6 km SSW of Volcano, Hawaii",earthquake,0.21,0.16,2.84,31,automatic,hv,hv
2018-07-24T06:25:46.540Z,19.4165,-155.2596667,0.51,3,ml,33,47,0.004394,0.12,hv,hv70468387,2019-04-19T00:29:50.910Z,"3 km SW of Volcano, Hawaii",earthquake,0.14,0.13,0.192,41,reviewed,hv,hv
2018-07-24T06:05:13.230Z,19.4233341,-155.2689972,0.98,3.02,ml,15,74,0.003926,0.17,hv,hv70468307,2018-07-24T14:07:57.388Z,"4 km WSW of Volcano, Hawaii",earthquake,0.37,0.22,0.49,19,automatic,hv,hv
2018-07-24T05:44:46.340Z,19.4108333,-155.2916667,0.91,3.03,ml,21,65,0.008915,0.11,hv,hv70468242,2019-04-10T20:44:53.850Z,"7 km WSW of Volcano, Hawaii",earthquake,0.16,0.14,0.168,25,reviewed,hv,hv
2018-07-24T05:43:34.600Z,19.3973331,-155.2736664,-0.31,3.18,ml,46,40,0.001955,0.35,hv,hv70468237,2018-07-24T05:49:14.760Z,"Island of Hawaii, Hawaii",earthquake,0.26,0.22,3.03,36,automatic,hv,hv
2018-07-24T05:27:54.470Z,19.4108334,-155.2768402,0.89,3.31,ml,44,27,0.009647,0.26,hv,hv70468192,2018-10-09T16:43:22.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.26,0.17,2.01,23,automatic,hv,hv
2018-07-24T04:43:59.980Z,19.4066658,-155.2676697,0.41,3.03,ml,38,26,0.008521,0.26,hv,hv70468047,2018-10-09T16:43:22.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.23,0.19,0.38,18,automatic,hv,hv
2018-07-24T04:39:27.740Z,19.3975,-155.2726667,1.35,3.42,ml,38,42,0.002312,0.11,hv,hv70468037,2019-06-08T00:44:58.380Z,"6 km SW of Volcano, Hawaii",earthquake,0.14,0.12,0.151,12,reviewed,hv,hv
2018-07-24T03:48:18.530Z,19.3893337,-155.2664948,0.08,3.08,ml,40,34,0.008872,0.28,hv,hv70467862,2018-07-24T11:50:59.450Z,"6 km SSW of Volcano, Hawaii",earthquake,0.22,0.18,2.9,31,automatic,hv,hv
2018-07-24T02:42:32.090Z,19.3931675,-155.2623291,0.46,3.22,ml,29,80,0.00614,0.28,hv,hv70467652,2018-10-09T16:43:22.040Z,"6 km SSW of Volcano, Hawaii",earthquake,0.32,0.22,3.73,18,automatic,hv,hv
2018-07-24T01:30:44.170Z,19.4153333,-155.276,0.33,3.82,ml,25,45,0.007986,0.09,hv,hv70467392,2018-10-09T16:43:22.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.12,0.11,0.296,18,reviewed,hv,hv
2018-07-24T01:09:07.820Z,19.4190006,-155.272171,0.8,3.24,ml,20,43,0.009084,0.21,hv,hv70467317,2018-07-24T09:11:54.786Z,"4 km WSW of Volcano, Hawaii",earthquake,0.35,0.32,3.16,31,automatic,hv,hv
2018-07-23T06:53:38.820Z,19.4101667,-155.2833333,0.54,5.3,mw,35,26,0.007491,0.09,hv,hv70463607,2022-05-03T19:24:30.659Z,"6 km SW of Volcano, Hawaii",volcanic eruption,0.12,0.09,,27,reviewed,hv,hv
2018-07-23T06:50:04.340Z,19.4048333,-155.287,1.14,3.6,ml,40,27,0.0124,0.13,hv,hv70463597,2018-10-09T16:43:21.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.14,0.1,0.219,29,reviewed,hv,hv
2018-07-23T06:48:57.270Z,19.396,-155.2665,0.24,3.84,ml,30,66,0.002274,0.12,hv,hv70463592,2019-04-10T21:02:59.372Z,"6 km SSW of Volcano, Hawaii",earthquake,0.12,0.09,0.145,10,reviewed,hv,hv
2018-07-23T06:47:29.940Z,19.4145,-155.2636667,0.67,3.01,ml,25,86,0.004308,0.09,hv,hv70463587,2018-10-09T16:43:21.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.15,0.12,0.146,43,reviewed,hv,hv
2018-07-23T04:45:46.820Z,19.3951666666667,-155.274333333333,0.34,3.03,ml,31,41,,0.11,hv,hv70463192,2022-06-06T23:44:55.430Z,"6 km SW of Volcano, Hawaii",earthquake,0.16,0.16,0.174773022248365,13,reviewed,hv,hv
2018-07-23T04:34:03.160Z,19.4048333,-155.2735,0.41,3.01,ml,26,35,0.009417,0.13,hv,hv70463157,2018-10-09T16:43:21.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.12,0.12,0.16,6,reviewed,hv,hv
2018-07-23T04:32:49.850Z,19.4121667,-155.2626667,0.44,3.12,ml,45,46,0.002634,0.13,hv,hv70463152,2018-10-09T16:43:21.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.15,0.11,0.17,45,reviewed,hv,hv
2018-07-23T03:24:46.040Z,19.4151667,-155.276,0.76,3.2,ml,33,40,0.008035,0.08,hv,hv70462917,2018-10-09T16:43:21.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.15,0.09,0.183,15,reviewed,hv,hv
2018-07-23T00:22:39.430Z,19.4185,-155.2661667,1.06,3.09,ml,23,65,0.006686,0.1,hv,hv70462297,2018-10-09T16:43:21.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.34,0.19,0.121,15,reviewed,hv,hv
2018-07-23T00:21:17.270Z,19.4013333,-155.273,1.41,3.28,ml,24,47,0.005965,0.1,hv,hv70462292,2018-10-09T16:43:21.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.21,0.17,0.131,12,reviewed,hv,hv
2018-07-23T00:20:08.970Z,19.4008333,-155.2676667,0.34,3.01,ml,23,64,0.003004,0.08,hv,hv70462287,2018-10-09T16:43:21.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.18,0.15,0.138,6,reviewed,hv,hv
2018-07-23T00:17:25.720Z,19.4131667,-155.2753333,0.47,3.57,ml,22,43,0.009403,0.08,hv,hv70462282,2018-10-09T16:43:21.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.16,0.17,0.172,44,reviewed,hv,hv
2018-07-23T00:12:41.220Z,19.399,-155.2755,1.13,3.62,ml,23,46,0.004016,0.07,hv,hv70462252,2018-10-09T16:43:21.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.17,0.19,0.09,9,reviewed,hv,hv
2018-07-22T22:43:15.150Z,19.4138333,-155.2635,0.58,3.41,ml,30,55,0.003835,0.11,hv,hv70461937,2018-10-04T14:15:29.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.14,0.1,0.249,17,reviewed,hv,hv
2018-07-22T21:49:38.570Z,19.4103333333333,-155.275833333333,0.71,3.11,ml,33,39,,0.09,hv,hv70461772,2022-06-10T00:02:57.350Z,"5 km SW of Volcano, Hawaii",earthquake,0.12,0.11,0.233465702056835,17,reviewed,hv,hv
2018-07-22T20:03:12.380Z,19.4105,-155.2795,0.14,3.67,ml,24,51,0.008342,0.12,hv,hv70461482,2018-10-04T14:15:29.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.13,0.15,0.229,24,reviewed,hv,hv
2018-07-22T20:01:41.790Z,19.399,-155.269,0.23,3.4,ml,30,49,0.002901,0.1,hv,hv70461477,2018-10-04T14:15:29.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.12,0.14,0.246,13,reviewed,hv,hv
2018-07-22T20:00:25.810Z,19.3985,-155.2811667,0.04,3.23,ml,24,38,0.007755,0.1,hv,hv70461472,2018-10-04T14:15:29.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.11,0.17,0.19,31,reviewed,hv,hv
2018-07-22T19:55:09.850Z,19.3996658,-155.2615051,0.07,3.24,ml,23,66,0.004502,0.25,hv,hv70461452,2018-10-04T14:15:29.040Z,"5 km SSW of Volcano, Hawaii",earthquake,0.2,0.15,0.46,16,automatic,hv,hv
2018-07-22T17:17:39.950Z,19.414,-155.283,0.34,3.57,ml,18,66,0.003787,0.12,hv,hv70460937,2018-10-04T14:15:29.040Z,"6 km WSW of Volcano, Hawaii",earthquake,0.2,0.26,0.292,8,reviewed,hv,hv
2018-07-22T17:17:12.250Z,19.413,-155.2615,0.49,3.06,ml,46,72,0.001781,0.11,hv,hv70460932,2019-02-06T01:04:10.110Z,"4 km SW of Volcano, Hawaii",earthquake,0.14,0.09,0.162,44,reviewed,hv,hv
